playerFullName,PitchType,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std,CLASS+,Count
"Rabe, Taylor",CH,85.25155,0.5583233333333334,14.95296,1327.0536933333333,6.360953333333334,5.717936666666667,2.5638,14.95296,2.5638,92.80888799999998,12.62791,18.064348000000003,-7.557337999999997,-12.069586666666666,-3.111388000000002,0.016188254753029933,0.0057302139408229,0.0094398261837037,111.07863705187823,3.0
"Rabe, Taylor",SI,92.18979,6.9436350000000004,17.105764999999998,2277.92227675,5.566085,5.7659725,2.60252,17.105764999999998,2.60252,92.808888,12.62791,18.064348000000003,-0.6190979999999939,-5.684275,-0.9585830000000035,0.003351743156913425,-0.0002688599585534,0.0072788232536206,104.97415995595993,4.0
"Rabe, Taylor",SL,84.73148333333334,-3.5183866666666668,-5.54861,1861.0424413333333,5.639343333333334,5.525573333333334,2.8117666666666667,-5.54861,2.8117666666666667,92.80888799999998,12.62791,18.064348000000003,-8.077404666666661,-16.146296666666668,-23.612958000000003,-0.0005826722491394,0.007413182025219,0.0078737585740861,89.84493339600967,3.0
"Reigert, Jake",FC,83.479749375,7.10069,-0.8381862499999999,2028.0542211875,6.5512375,5.67108,3.78554,-0.8381862499999999,3.78554,91.351408,13.59299475,16.145035999999998,-7.871658625000007,-6.492304749999999,-16.983222249999997,0.0010281857544781625,0.011293074699198,0.0075858975963126,86.46845832758213,16.0
"Reigert, Jake",SI,91.351408,13.592994749999999,16.145035999999998,2168.399285,6.66095275,5.7947735,3.5314502500000002,16.145035999999998,3.5314502500000002,91.351408,13.592994749999999,16.145035999999998,-7.0721206668622475e-15,1.0658141036401502e-15,2.3092638912203257e-15,-0.0048341257400603774,-0.0002688599585534,0.007278823253620599,93.72801671034384,40.0
"Reigert, Jake",SL,73.36101923076923,-0.7954738461538462,-19.46308846153846,2170.744842846154,6.167647692307692,5.615161538461539,3.873636153846154,-19.46308846153846,3.873636153846154,91.351408,13.59299475,16.145035999999998,-17.990388769230776,-14.388468596153844,-35.60812446153846,0.004631377124056431,0.0074131820252189996,0.0078737585740861,96.46699238364012,13.0
"Robertson, Jon Paul",4S,91.64415971428572,18.095389428571426,5.566789142857143,2292.2211807714284,6.193419523799999,5.905813714285714,2.370885,5.566789142857143,2.370885,91.64415971428572,18.095389428571423,5.566789142857143,-6.109398701223005e-15,2.1348002730649438e-15,-1.0150610510858574e-16,0.004001853186643055,0.0028173875412249,0.0073362157238225,101.6145458230895,35.0
"Robertson, Jon Paul",CU,81.201626,5.824321,-18.293577000000003,2225.1325211666667,5.532165666666667,5.609981,2.7837963333333335,-18.293577000000003,2.7837963333333335,91.64415971428572,18.095389428571423,5.566789142857143,-10.44253371428572,-12.271068428571427,-23.860366142857142,0.0009331259877058466,0.0038883046970989,0.0075667092185874,96.0944994395532,30.0
"Robertson, Jon Paul",SL,85.17634,3.53645,-7.518601538461539,2362.3501377692305,5.602275384615384,5.797171538461539,2.649153846153846,-7.518601538461539,2.649153846153846,91.64415971428572,18.095389428571423,5.566789142857143,-6.46781971428572,-14.558939428571424,-13.085390681318682,0.010745702446442646,0.0074131820252189996,0.0078737585740861,104.23243917103528,13.0
"Rodriguez, Ryne",4S,89.26853666666666,12.049354,-11.743846666666666,2202.190099866667,6.64449,5.070790000000001,-2.7736526666666665,11.743846666666666,2.7736526666666665,89.04404958333333,7.3683975,14.871328333333333,0.22448708333333417,4.6809565,-3.127481666666666,-0.0017830927902126926,0.0028173875412249,0.0073362157238225,93.72908253433879,15.0
"Rodriguez, Ryne",CH,84.22806,8.34132,-16.703475,1614.468396,6.43642,5.207265,-2.6081149999999997,16.703475,2.6081149999999997,89.04404958333333,7.3683975,14.871328333333333,-4.815989583333334,0.9729224999999997,1.8321466666666684,-0.00487438768024175,0.0057302139408229,0.0094398261837037,88.76610499526802,2.0
"Rodriguez, Ryne",FC,83.92613333333334,2.05424,1.6562999999999999,2539.092105,6.127860000000001,5.277023333333333,-2.61144,-1.6562999999999999,2.61144,89.04404958333333,7.3683975,14.871328333333333,-5.117916249999998,-5.3141575,-16.52762833333333,0.0075729034152703005,0.011293074699198,0.0075858975963126,95.09593790755086,3.0
"Rodriguez, Ryne",SI,89.04404958333333,7.3683975,-14.871328333333333,2236.33003475,6.67117875,5.089591666666666,-2.7383704166666667,14.871328333333333,2.7383704166666667,89.04404958333333,7.3683975,14.871328333333333,1.2027416100105863e-15,-4.440892098500626e-16,6.56881956236551e-16,-0.004281958367589034,-0.0002688599585534,0.0072788232536206,94.4866109957548,24.0
"Rodriguez, Ryne",SL,81.068538,-0.7490475,7.8443015,2225.52032995,5.893618,4.9656265,-2.8647315,-7.8443015,2.8647315,89.04404958333333,7.3683975,14.871328333333333,-7.975511583333332,-8.117445,-22.71562983333333,0.001907310066215875,0.007413182025219,0.0078737585740861,93.00731422331911,20.0
"Rolison, Ryan",4S,92.22677,16.016279,-5.955705,2225.025028,6.310067999999999,5.855206,-2.306155,5.955705,2.306155,92.22677,16.016279,5.955705,-1.4210854715202005e-15,-7.105427357601002e-16,-8.881784197001253e-17,0.0006839556007357799,0.0028173875412249,0.0073362157238225,97.0919176578172,10.0
"Rolison, Ryan",CH,85.642475,6.43998,-13.12678,1639.779435,5.761655,5.856820000000001,-2.455705,13.12678,2.455705,92.22677,16.016279,5.955705,-6.584294999999997,-9.576299,7.171075,0.0040191335404638,0.0057302139408229,0.0094398261837037,98.18738145484812,2.0
"Rolison, Ryan",CU,78.9451,-10.624737999999999,8.095366,2522.0972188,5.152352,6.009218,-2.277372,-8.095366,2.277372,92.22677,16.016279,5.955705,-13.281670000000002,-26.641016999999998,-14.051070999999999,0.00912401531678716,0.0038883046970989003,0.0075667092185874,106.91940243564113,5.0
"Rolison, Ryan",SL,85.0476525,2.5332875,5.288085000000001,2035.17825975,5.338395,5.9138175,-2.40322,-5.288085000000001,2.40322,92.22677,16.016279,5.955705,-7.1791175,-13.4829915,-11.24379,0.007496262897441875,0.007413182025219,0.0078737585740861,100.10551615399585,4.0
