PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Test,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,ErrorCheck,SECCheck,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,DitchPitchNumber
11,2024-09-29,13:05:51,3,1,"Elliott, Hunter",1000066425,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,1,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,89.24729,0.901068,1.9381,2328.994658,149.162479,11:00:00,5.58319,-1.9155,6.66509,-16.52308,17.86847,-9.96528,5.0313,-0.97187,80.58084,-2.320073,0.124867,0.422082,,,,,,,,,,,,5.76587,9.42993,1.78846,50,5.63636,-3.98336,-129.57961,1.66109,9.70002,29.74348,-16.30997,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,75a01a50-7e8d-11ef-a769-275f5e1cf003,89.30112,,,8.66645,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:05:51,2024-09-29T13:05:51.0962942-05:00,2024-09-29T18:05:51.0962942Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,af867ed8-8c89-42b7-a3d1-d38a963d143a,53.83102,-130.45601,14.87174,5.58033,2.14167,-8.15498,1.91005,-4.26917,4.85001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
281,2024-10-04,16:48:18,1,1,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,9,Bottom,0,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,75.86,4.23619,-0.173789,2462.316348,51.547894,7:45:00,5.78615,1.94253,5.49524,-57.17031,-7.50796,-11.46438,4.9919,0.82459,69.04822,-6.206917,-2.213472,0.507207,,,,,,,,,,,,5.66626,-4.43024,-1.91956,50,6.11917,0.78062,-109.87955,6.22903,6.8962,20.28815,-37.56595,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,5d7d6c50-829a-11ef-a769-275f5e1cf003,74.31374,,,6.81178,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:48:18,2024-10-04T16:48:18.0205254-05:00,2024-10-04T21:48:18.0205254Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,a9fca812-2f76-44d5-ac7d-45d2120decb5,55.00679,-110.80015,10.14408,5.79785,7.93363,-18.78298,-1.94788,0.4677,3.4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
256,2024-10-04,16:35:34,5,2,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,8,Bottom,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,90.40853,0.836282,-3.123142,2326.629655,195.339337,12:30:00,5.7671,2.37352,6.01922,-19.45044,14.46402,3.69106,4.92208,-0.2147,82.83793,-2.835088,-2.460983,0.419145,,,,,,,,,,,,-2.70748,7.52182,-2.1305,50,5.82199,7.00246,-131.22245,1.32008,-4.7464,26.35984,-18.98769,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,95f25020-8298-11ef-a769-275f5e1cf003,89.92706,,,7.57059,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,21:35:34,2024-10-04T16:35:33.8294470-05:00,2024-10-04T21:35:33.8294470Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,5d01988f-73fa-48bd-b034-4f66c22b1896,54.48009,-132.11934,13.17992,5.76608,1.96614,-9.49385,-2.3715,7.16396,-2.3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
299,2024-10-11,17:29:50,3,5,"Townsend, Cade",1000134889,Right,OLE_REB,"Fawley, Austin",1000140327,Right,OLE_REB,Undefined,9,Bottom,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,95.07373,-0.4231,-2.125187,2338.89233,188.630469,12:15:00,6.08012,1.82815,5.85926,-9.68504,21.67438,3.12055,4.87966,0.11283,85.56753,-2.356004,-1.566206,0.403047,,,,,,,,,,,,-2.2463,11.46158,-1.65736,50,6.03996,4.96638,-137.80905,-1.21192,-4.26356,34.34754,-10.41968,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,53ba8b40-8820-11ef-9eb8-c7d0411636b0,93.51874,,,9.50621,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,22:29:50,2024-10-11T17:29:49.8972966-05:00,2024-10-11T22:29:49.8972966Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,2fe539a0-675f-4313-a2cc-1124b7d4831f,54.63645,-138.95983,17.17377,6.07472,-0.86281,-5.20984,-1.82615,5.10923,-2.13178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
211,2024-09-29,14:52:56,3,1,"Johnson, Cooper",10110143,Left,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,8,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,87.35678,-0.134936,2.964,2221.398369,162.215426,11:30:00,6.40728,-2.63955,6.24773,-17.00902,19.3867,-5.82681,4.86524,-0.38898,79.21294,-3.41736,1.913661,0.434207,,,,,,,,,,,,3.88162,10.43052,2.42159,50,6.38859,-6.32525,-126.72176,-0.72703,6.26972,27.50793,-15.32631,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,6af6eca0-7e9c-11ef-a769-275f5e1cf003,86.80757,,,8.14384,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:52:56,2024-09-29T14:52:55.7134590-05:00,2024-09-29T19:52:55.7134590Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_REB,ff0430a7-669a-4c77-a37b-f438e1ac436b,54.24982,-127.64095,13.75397,6.40433,-0.21489,-7.66316,2.63645,-6.53475,3.13486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
38,2024-10-12,14:23:46,2,4,"Morris, Mason",1000110608,Right,OLE_REB,"Humphrey, Isaac",804253,Left,OLE_REB,Undefined,2,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,86.21156,2.383426,-0.857669,2664.265637,47.374714,7:30:00,6.34062,1.33384,4.78345,-45.15203,-5.84146,-7.70351,4.83865,-0.12113,78.63857,-5.757402,-2.211776,0.451259,,,,,,,,,,,,3.51437,-3.11402,-1.24111,50,6.53942,2.23466,-124.94495,3.32655,5.5445,25.6405,-37.08694,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,80a63a00-88cf-11ef-b396-cff24b165299,83.52723,,,7.57299,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:23:46,2024-10-12T14:23:46.3269678-05:00,2024-10-12T19:23:46.3269678Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,d9435ee6-cc32-4d85-9fac-e844d42842c4,55.71721,-126.11275,12.82025,6.34945,5.01567,-18.54347,-1.33714,1.98214,2.77225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
170,2024-09-29,14:27:14,1,4,"Hancock, Owen",10123181,Right,OLE_REB,"Cheng, Luke",1000098213,Right,OLE_REB,Undefined,6,Bottom,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,94.34073,-0.589601,-0.562454,2226.268561,188.710848,12:15:00,6.42965,0.81343,5.97265,-12.77473,18.3171,2.6648,4.81843,0.51403,86.54486,-3.044463,-0.083502,0.401323,,,,,,,,,,,,-1.50913,9.83001,-0.77034,50,6.37568,1.22747,-137.14064,-1.76674,-2.89095,28.65986,-13.34314,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,d3fdd050-7e98-11ef-a769-275f5e1cf003,93.92039,,,7.79587,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:27:14,2024-09-29T14:27:13.9541758-05:00,2024-09-29T19:27:13.9541758Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,a7cdb5a0-d2a2-47ff-a7d6-1b9b55b506ec,54.52691,-138.08344,14.32993,6.42658,-1.3278,-6.67157,-0.81228,1.32257,-1.44547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
220,2024-09-29,14:58:17,2,4,"Lopez, Kaiden",10106537,Right,OLE_REB,"Surowiec, Ethan",1000098035,Right,OLE_REB,Undefined,8,Bottom,1,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,88.53525,0.128332,-4.001449,2265.035232,196.115692,12:30:00,5.95037,2.30091,6.02012,-15.15902,20.69611,5.6291,4.80628,-0.94247,80.12917,-2.806591,-2.993231,0.43097,,,,,,,,,,,,-4.06303,10.91634,-1.98984,50,5.952,8.72965,-128.22343,-0.09049,-6.71584,28.28765,-14.13031,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,2a8f89f0-7e9d-11ef-a769-275f5e1cf003,87.45956,,,8.40609,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:58:17,2024-09-29T14:58:17.1027710-05:00,2024-09-29T19:58:17.1027710Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,d59b09d6-3765-45d7-9095-78b34a3cf925,54.47677,-129.20728,14.14383,5.9466,0.40097,-7.06515,-2.29752,8.96323,-3.35792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
98,2024-10-12,14:52:43,4,2,"Elliott, Hunter",1000066425,Left,OLE_REB,"Furniss, Wilburn",1000092437,Left,OLE_REB,Undefined,3,Bottom,2,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,0,90.46768,1.295135,2.303077,2429.23351,125.16502,10:15:00,5.39584,-2.48294,5.6874,-21.77686,12.94453,-16.69627,4.78945,-1.7265,81.74013,-2.805954,-0.678865,0.424102,,,,,,,,,,,,9.09922,6.51638,2.29938,50,5.49148,-4.51688,-131.15183,2.24318,15.71231,29.96612,-20.92173,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,8ba63fa0-88d3-11ef-b396-cff24b165299,88.87595,,,8.72756,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:52:43,2024-10-12T14:52:42.9132078-05:00,2024-10-12T19:52:42.9132078Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,c357be72-42b3-41b0-b3a5-8236e4b6d35e,54.81067,-132.24642,14.98306,5.39558,3.0074,-10.46087,2.47485,-5.09081,7.85616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
52,2024-10-12,14:29:29,5,4,"Morris, Mason",1000110608,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,2,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,93.97044,-0.313108,-1.388138,2099.103224,208.122878,1:00:00,6.38576,0.92286,5.72056,-15.78694,16.64312,8.24776,4.77844,0.31687,84.16287,-3.348132,0.086913,0.409869,,,,,,,,,,,,-4.61288,8.87871,-0.81183,50,6.35008,2.90843,-136.15711,-1.22232,-8.49471,35.20178,-15.82383,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,4cd77b20-88d0-11ef-b396-cff24b165299,91.96214,,,9.80757,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,19:29:29,2024-10-12T14:29:29.0529582-05:00,2024-10-12T19:29:29.0529582Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,1ecd623d-9f46-4390-9cf5-469578485a46,54.77482,-137.38603,17.60089,6.38311,-0.66989,-7.91192,-0.91855,3.20499,-4.24735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
42,2024-09-29,13:21:37,3,3,"Elliott, Hunter",1000066425,Left,OLE_REB,"Federico, Hayden",10095498,Right,OLE_REB,Undefined,2,Top,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,86.97537,0.71328,3.213901,2307.422456,141.457887,10:45:00,5.45692,-2.11011,6.29121,-19.44899,17.31891,-12.79064,4.49455,-0.21115,78.57372,-3.024327,0.906419,0.436421,,,,,,,,,,,,7.54426,9.1154,1.87877,50,5.49987,-6.55933,-126.10899,1.06191,12.03651,27.86652,-17.63087,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,a98c6bf0-7e8f-11ef-a769-275f5e1cf003,86.36711,,,8.40165,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,18:21:37,2024-09-29T13:21:37.1830014-05:00,2024-09-29T18:21:37.1830014Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,67ad9c4a-5d47-46d2-a624-63c46ffa1c9e,54.2058,-127.03495,13.93326,5.45485,1.64776,-8.81543,2.10337,-6.95928,6.01825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
67,2024-10-04,14:54:24,3,1,"Calhoun, Hudson",1000211056,Right,OLE_REB,"Moseley, Brett",1000196685,Left,OLE_REB,Undefined,3,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,80.11024,3.259715,1.585556,2237.831031,73.641266,8:30:00,5.63928,2.08681,4.89176,-48.03979,-2.3376,-13.25052,4.72407,2.48287,72.50364,-5.458692,-0.746533,0.486564,,,,,,,,,,,,6.94276,-1.60795,-2.23066,50,5.91908,-2.62587,-115.91323,4.79803,9.37055,23.27726,-34.34429,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,73fc0a50-828a-11ef-a769-275f5e1cf003,77.46656,,,7.6066,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,19:54:24,2024-10-04T14:54:23.7439174-05:00,2024-10-04T19:54:23.7439174Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_REB,8982b489-6e32-4b99-b2d6-fa4179240627,55.60786,-117.03396,11.63863,5.64826,6.45161,-17.17215,-2.09338,-3.07703,4.68528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
118,2024-10-04,15:24:28,4,2,"McCaughey, Stone",1000096949,Right,OLE_REB,"Smithwick, Campbell",805802,Left,OLE_REB,Undefined,4,Bottom,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,82.10243,2.919111,1.257952,2481.528571,51.226881,7:45:00,5.64955,1.60275,5.41702,-44.019,-2.00697,-4.02764,4.71896,2.44575,75.40092,-5.114086,0.542082,0.466507,,,,,,,,,,,,2.33898,-1.34539,-1.7117,50,5.87856,-2.4478,-119.1334,4.49521,3.38376,21.46716,-34.1204,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241004-OleMiss-Private-3,a7143120-828e-11ef-a769-275f5e1cf003,80.79715,,,6.70151,,,,,,,ffaa2003-b49c-4626-a0b7-548634c24fab,2024-10-04 0:00:00,20:24:28,2024-10-04T15:24:27.5213510-05:00,2024-10-04T20:24:27.5213510Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_PRA,60c67f30-0e2f-4083-bd4b-d5fed4484ba8,55.08442,-120.04608,10.73358,5.6566,5.94586,-17.0602,-1.60457,-2.59166,1.69188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
192,2024-09-29,14:40:44,4,1,"Ketchum, Cole",1000090848,Right,OLE_REB,"Miller, Jackson",1000107070,Right,OLE_REB,Undefined,7,Top,1,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,80.13222,2.415976,0.308074,2026.798546,109.839653,9:45:00,6.02817,1.64097,5.07387,-43.13778,1.80571,-1.08484,4.71249,1.84102,73.15817,-5.442587,0.116354,0.482508,,,,,,,,,,,,0.62221,0.66815,-1.6693,50,6.22346,-0.57876,-116.17911,3.34456,0.85013,21.83068,-31.26114,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,b6af7470-7e9a-11ef-a769-275f5e1cf003,78.11771,,,6.97405,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:40:44,2024-09-29T14:40:43.7145342-05:00,2024-09-29T19:40:43.7145342Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_REB,3d349b88-9a9b-4a8d-964b-bfe88926bcbd,55.42575,-117.19421,10.91534,6.03415,4.79816,-15.63057,-1.64147,-0.61828,0.42507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
145,2024-10-12,15:20:09,4,5,"Robertson, Jon Paul",10071271,Right,OLE_REB,"Lopez, Kaiden",10106537,Right,OLE_REB,Undefined,5,Top,2,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,89.6074,0.769539,-2.754363,2131.362241,184.220657,12:15:00,5.70707,2.48637,6.24782,-20.58281,13.8165,0.93988,4.70244,0.0224,81.70139,-3.13518,-2.584944,0.42213,,,,,,,,,,,,-1.25862,7.27142,-2.28183,50,5.75409,6.21887,-130.07061,1.14393,-2.15397,27.54532,-19.72985,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,6103cd40-88d7-11ef-b396-cff24b165299,89.29107,,,7.90601,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,20:20:09,2024-10-12T15:20:09.3792558-05:00,2024-10-12T20:20:09.3792558Z,,v3,5322,,,"Reuter, Collin",801469,Right,OLE_REB,e9014ead-ec53-4ccd-94bd-9f6fb17d8af4,54.25045,-130.96764,13.77266,5.70637,1.78645,-9.86492,-2.4855,6.28901,-1.07698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
319,2024-10-11,17:42:57,1,2,"Townsend, Cade",1000134889,Right,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,10,Bottom,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,84.76825,2.561184,-2.058883,2728.683891,62.53435,8:00:00,5.82045,2.15576,5.59929,-42.21711,-2.72067,-7.63304,4.69666,-0.40336,77.30305,-5.178224,-3.418686,0.452325,,,,,,,,,,,,3.24886,-1.68949,-1.97433,50,6.01298,4.74247,-122.90869,3.97391,4.95468,25.04985,-34.75063,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241011-OleMiss-Private-1,29101480-8822-11ef-9eb8-c7d0411636b0,83.33048,,,7.46519,,,,,,,0c1b26bf-763f-48ee-93f9-c54061d6fad6,2024-10-11 0:00:00,22:42:57,2024-10-11T17:42:57.2920102-05:00,2024-10-11T22:42:57.2920102Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,4884be2d-ad41-4ab8-8bdb-e1fe4d55aea1,54.901,-123.90353,12.52492,5.82775,5.35402,-17.37532,-2.15877,4.5457,2.47734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
128,2024-09-29,14:09:38,1,1,"Hancock, Owen",10123181,Right,OLE_REB,"Randle, Brayden",1000115334,Left,OLE_REB,Undefined,5,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,93.92933,0.255481,0.522778,1742.9548,193.139478,12:30:00,6.24753,1.02599,5.83929,-21.46312,10.22091,2.15595,4.6964,1.69155,85.79965,-3.761398,0.909341,0.405127,,,,,,,,,,,,-0.9491,5.45331,-1.06982,50,6.25577,-1.34352,-136.44513,-0.14102,-1.79047,29.82947,-21.88649,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20240929-OleMiss-Private-2,5ed694d0-7e96-11ef-a769-275f5e1cf003,93.0385,,,8.12968,,,,,,,caca66d2-c5b2-4d39-9c4d-3a26f0b66395,2024-09-29 0:00:00,19:09:38,2024-09-29T14:09:38.3779070-05:00,2024-09-29T19:09:38.3779070Z,,v3,5322,,,"Fawley, Austin",1000140327,Right,OLE_PRA,1338261b-e7eb-438a-b59c-434d179efabb,54.65925,-137.45996,14.91474,6.24791,0.60357,-10.94325,-1.02515,-1.2826,-0.89523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
186,2024-10-05,13:36:03,4,3,"Canney, Alex",1000102891,Right,OLE_REB,"Lane, Jonathan",1000033983,Right,ALA_LIO,Undefined,5,Top,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,89.93446,0.822385,-1.018746,2299.387302,204.528239,12:45:00,5.47855,1.07614,6.57395,-18.54198,14.98139,6.37591,4.68736,0.67358,82.29951,-2.727883,0.140025,0.416721,,,,,,,,,,,,-3.60874,7.95048,-1.00853,50,5.52687,2.07598,-130.80049,1.38224,-6.26836,26.91101,-18.36413,OLE_REB,ALA_LIO,OleMiss,TeamExclusive,Team,20241005-OleMiss-Private-4,ab8ec840-8348-11ef-a9ef-f3d1a67e29af,90.45012,,,7.63496,,,,,,,af45c168-1609-45dd-8b48-f2d566c7b7ee,2024-10-05 0:00:00,18:36:03,2024-10-05T13:36:02.7276466-05:00,2024-10-05T18:36:02.7276466Z,,v3,5322,471594,,"Smithwick, Campbell",805802,Right,OLE_REB,04e6d195-7d77-4c17-87f5-85b6d596cef0,53.92571,-131.60569,13.45551,5.47729,1.93172,-9.18207,-1.07345,2.26354,-3.13418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
316,2024-10-12,17:04:52,2,2,"Galle, Patrick",1000090130,Right,OLE_REB,"Reuter, Collin",801469,Right,OLE_REB,Undefined,10,Bottom,0,0,1,Cutter,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,0,87.53798,1.215892,-0.530112,2069.321779,173.318874,11:45:00,5.78377,1.39045,5.67809,-27.03293,9.2126,-0.9648,4.66475,0.81584,80.97005,-3.782426,-0.702538,0.43331,,,,,,,,,,,,0.36421,4.70528,-1.34514,50,5.86919,1.21849,-127.29125,1.76833,0.60615,22.61145,-24.34305,OLE_REB,OLE_PRA,OleMiss,TeamExclusive,Team,20241012-OleMiss-Private-2,016d4a50-88e6-11ef-b396-cff24b165299,86.98723,,,6.56793,,,,,,,d8227ef7-9cdf-4983-8308-957416eb4637,2024-10-12 0:00:00,22:04:52,2024-10-12T17:04:51.6048174-05:00,2024-10-12T22:04:51.6048174Z,,v3,5322,,,"Smithwick, Campbell",805802,Right,OLE_PRA,7e98fd91-bc89-49a7-900b-492e0d7f221e,54.82287,-128.1451,11.30573,5.78506,2.68756,-12.17153,-1.39073,1.1956,0.30308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,
